what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866669398
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1297866681778
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297866684310
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297866688702
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297866698597
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866700895
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866763357
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297866765171
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866772611
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866773346
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297866773362
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297866777832
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297866780224
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297866780630
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297866784335
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866790009
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866790759
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297866790775
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297866799481
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297866804405
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1297866811314
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866815519
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866815707
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297866818958
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297866819568
