what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867778954
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867788739
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297867804715
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867809810
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867810561
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297867810561
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867823847
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867824598
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297867824598
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867824926
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867853922
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297867890280
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297867890468
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297867890656
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867897940
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867897940
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867898065
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867900660
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867939660
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867942473
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297867958746
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1297867960090
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297867974314
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867979473
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867984834
