what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754583675
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754583675
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754583800
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754589759
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754591819
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754591834
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754591975
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754594393
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754596467
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754600165
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298754601085
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1298754608152
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1298754612005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754622348
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754628135
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298754628962
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1298754630928
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1298754634968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1298754648587
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1298754653251
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298754659257
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1298754664546
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298754681144
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1298754704529
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1298754710613
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1298754715559
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754743654
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754748958
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298754749707
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1298754752734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1298754764168
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754766290
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754767242
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1298754768287
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298754768833
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1298754777538
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1298754781313
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298754782888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754784994
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754793403
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754795244
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298754820578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1298754824556
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1298754828019
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1298754834758
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298754848096
