what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297868017910
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1297868024663
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1297868025507
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297868031634
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297868079450
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297868090549
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1297868104867
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297868106743
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297868108572
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297868111323
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297868119920
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297868132628
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297868136004
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297868137708
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297868137708
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297868137833
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297868148087
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297868151479
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297868153340
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297868162922
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1297868167064
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1297868170550
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297868176318
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297868182867
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297868193231
