what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867603165
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297867607917
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867612747
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867621422
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297867623110
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297867639570
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867649699
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867649699
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867649808
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867654764
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1297867662970
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297867665237
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297867669832
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867672990
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867675350
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297867682275
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867692247
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867692998
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297867692998
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867705206
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867705206
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867705331
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867727402
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867730325
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867766793
