what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1297866456968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866458047
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866458266
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297866466972
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297866473694
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297866485011
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866485324
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866485324
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866485714
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866487825
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297866493858
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1297866496625
started,bundle,org.eclipse.wst.server.core,1.1.101.v20090515,"org.eclipse.wst.server.core",1297866498954
started,bundle,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui",1297866499001
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1297866499110
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1297866499767
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1297866501611
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1297866509755
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1297866511240
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1297866512506
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297866517102
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1297866523089
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866527200
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297866537704
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1297866537735
