what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1297869674015
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297869680424
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1297869684550
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297869692898
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297869701714
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297869719189
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297869724316
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1297869726177
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297869726974
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297869730069
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297869730803
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297869730819
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297869735852
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297869741589
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297869742339
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297869742355
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297869747670
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297869752265
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1297869756579
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297869758596
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297869758596
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297869758752
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297869761253
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1297869766709
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297869768006
