what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297870714966
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297870715153
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297870715310
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297870715528
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297870723860
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297870730878
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1297870735724
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1297870743587
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297870749761
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1297870753950
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297870760703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297870771598
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1297870772036
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297870779773
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297870779773
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297870779851
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297871019245
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1297871069999
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297871078581
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297871078581
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297871078706
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297871106921
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1297871110375
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297871111204
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1297871115408
