what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867433956
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867434331
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867449837
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867457715
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867463999
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867466969
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867520084
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867521116
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867521116
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867521257
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867528275
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297867530823
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297867543813
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1297867544172
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297867547986
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297867560585
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1297867566884
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1297867567275
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1297867570261
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1297867571324
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867578624
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867593661
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1297867597412
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1297867601414
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1297867602993
